"Redan High School","US","GA","Stone Mountain","http://www.dekalb.k12.ga.us/~redanhs/"
"Henderson Community College","US","KY","Henderson","http://www.henderson.kctcs.edu/"
"Chelmsford County High School for Girls","UK","","Chelmsford","http://www.cchs.co.uk/"
"Brother Andre Catholic High School","CA","On","Markham",""
"Edward Little High School","US","ME","Auburn",""
"Hamline University","US","MN","St. Paul",""
"C. E. Ellison High School","US","TX","Killeen",""
"Manchester Grammar School","UK","","Manchester",""
"North Harford High School","US","MD","Pylesville","http://www.nhhs.net"
"Point Loma High School","US","CA","San Diego",""
"Sedro-Woolley High School","US","WA","Sedro-Woolley",""
"Seton Keough High School","US","MD","Baltimore","http://www.setonkeough.com"
"Bishop Verot High School","US","FL","Fort Myers","http://www.bvhs.org"
"McCallie School","US","TN","Chattanooga","http://www.mccallie.org"
"Berkshire Community College","US","MA","Pittsfield","http://www.berkshirecc.edu"
"St. John's High School","CA","Mb","Winnipeg",""
"Newburyport High School","US","MA","Newburyport","http://www.newburyport.k12.ma.us/high"
"Lincoln School","US","RI","Providence","http://www.lincolnschool.org"
"Jackson Community College","US","MI","Jackson","http://www.jccmi.edu"
"Norcross High School","US","GA","Norcross","http://norcrosshigh.org"
"Cardinal Carter Catholic High School","CA","On","Aurora",""
"Enterprise High School","US","AL","Enterprise","http://ehs.enterpriseschools.net/"
"Henderson State University","US","AR","Arkadelphia","http://www.hsu.edu"
"Douglas S. Freeman High School","US","VA","Richmond",""
"Southern Illinois University","US","IL","Carbondale","http://www.siu.edu"
"Langstaff Secondary School","CA","On","Richmond Hill","http://www.langstaff.ss.yrdsb.edu.on.ca/"
"Hudson's Bay High School","US","WA","Vancouver","http://bay.vansd.org"
"Lafayette High School","US","LA","Lafayette",""
"Crossroads School","US","MO","St. Louis","http://www.crossroads-school.org"
"Cambridge Rindge and Latin High School","US","MA","Cambridge",""
"Apponequet Regional High School","US","MA","Lakeville",""
"Milford High School","US","MA","Milford",""
"Genesee Community College","US","NY","Batavia",""
"Cypress Lake High School","US","FL","Fort Myers",""
"Frontenac Secondary School","CA","On","Kingston",""
"Gainesville High School","US","FL","Gainesville","http://ghs.sbac.edu/"
"Washington State Community College","US","OH","Marietta","http://www.wscc.edu"
"Lamar High School","US","TX","Houston",""
"Vincent Massey Collegiate","CA","Mb","Winnipeg","http://www.pembinatrails.ca/vincentmassey"
"Robbinsdale Armstrong High School","US","MN","Plymouth",""
"Live Oak High School","US","CA","Morgan Hill",""
"Clio High School","US","MI","Clio",""
"Flinders University of South Australia","AU","Sa","Adelaide","http://www.flinders.edu.au"
"Grants Pass High School","US","OR","Grants Pass","http://www.grantspass.k12.or.us/gphs/home/main.html"
"Los Angeles Harbor College","US","CA","Wilmington","http://www.lahc.edu"
"Broughton High School","UK","","Edinburgh",""
"Williamsport High School","US","MD","Williamsport",""
"Campbell University","US","NC","Buies Creek","http://www.campbell.edu"
"Central High School","US","TX","San Angelo","http://central.saisd.org/"
"Lecanto High School","US","FL","Lecanto",""
"Erie Community College","US","NY","Buffalo",""
"Black Hills State University","US","SD","Spearfish",""
"Carnegie Vanguard High School","US","TX","Houston",""
"Suwannee High School","US","FL","Live Oak",""
"Salve Regina University","US","RI","Newport","http://www.salve.edu"
"Goose Creek High School","US","SC","Goose Creek",""
"Palmetto High School","US","FL","Palmetto","http://www.manatee.k12.fl.us/manatee/school_info/maps/HSPages/palmettoHS_sites.html"
"University of Bradford","UK","","Bradford","http://www.bradford.ac.uk"
"University of Western Ontario","CA","Ont","London",""
"Glenbard South High School","US","IL","Glen Ellyn",""
"Wausau East High School","US","WI","Wausau",""
"University of Tennessee","US","TN","Knoxville","http://www.utk.edu"
"Mississippi School for Math and Science","US","MS","Columbus","http://www.msms.k12.ms.us"
"York Mills Collegiate Institute","CA","On","Toronto","http://schools.tdsb.on.ca/yorkmillsci"
"Masuk High School","US","CT","Monroe",""
"Natick High School","US","MA","Natick",""
"Wilson High School","US","PA","West Lawn","http://www.wilson.k12.pa.us/"
"Pike High School","US","IN","Indianapolis","http://www.pike.k12.in.us/phs/"
"Streatham House School","UK","","Liverpool","http://www.merseyworld.com/streatham_house/"
"Minnetonka High School","US","MN","Minnetonka","http://www.minnetonka.k12.mn.us"
"Wellington High School","US","FL","Wellington",""
"Guilford High School","US","IL","Rockford","http://guilford.rps205.com/"
"East Wake High School","US","NC","Wendell","http://eastwake.wcpss.net"
"Mingus Union High School","US","AZ","Cottonwood","http://www.muhs.com"
"Simi Valley High School","US","CA","Simi Valley","http://www.svhs.simi.k12.ca.us/"
"Reeths-Puffer High School","US","MI","Muskegon","http://www.reeths-puffer.k12.mi.us/"
"University of South Carolina Upstate","US","SC","Spartanburg","http://www.uscupstate.edu"
"Union High School","US","OK","Tulsa","http://www.unionps.org/secondary/secondary_highschool.htm"
"Fort Street High School","AU","Nsw","Sydney",""
"Shady Spring High School","US","WV","Shady Spring","http://sshs.rale.k12.wv.us/"
"Elgin High School","US","IL","Elgin",""
"Hopkins School","US","CT","New Haven","http://www.hopkins.edu"
"Rick Hansen Secondary School","CA","On","Mississauga","http://qps.peel.edu.on.ca/QuickPlace/rhss/Main.nsf"
"Branham High School","US","CA","San Jose",""
"Georgian College of Applied Arts and Technology","CA","On","Barrie","http://www.georgianc.on.ca"
"Kenton High School","US","OH","Kenton","http://www.kentoncityschools.org/"
"Valley View High School","US","AR","Jonesboro","http://www.blazers.k12.ar.us"
"Glenwood High School","US","IL","Chatham","http://www.ghsonline.net"
"Centennial High School","US","NV","Las Vegas",""
"L. C. Anderson High School","US","TX","Austin",""
"Eastern Alamance High School","US","NC","Mebane","http://eah.abss.k12.nc.us/"
"Bell High School","CA","On","Nepean",""
"University High School","US","WA","Spokane",""
"Leavenworth High School","US","KS","Leavenworth",""
"Scripps Ranch High School","US","CA","San Diego","http://srhs.sandi.net/"
"Scotts Valley High School","US","CA","Scotts Valley","http://www.svhs.santacruz.k12.ca.us/"
"Mayville State University","US","ND","Mayville",""
"Rufus King International Baccalaureate High School","US","WI","Milwaukee","http://www2.milwaukee.k12.wi.us/king/"
"Ramsey High School","US","NJ","Ramsey","http://www.ramsey.k12.nj.us/rhs/index.htm"
"High Point Regional High School","US","NJ","Sussex",""
"Mid-Pacific Institute","US","HI","Honolulu","http://www.midpacific.edu"
"Art Institute of Colorado","US","CO","Denver","http://www.aic.artinstitutes.edu/index.asp"
"Willamette High School","US","OR","Eugene",""
"Newberry College","US","SC","Newberry",""
"Humber College Institute of Technology and Advanced Learning","CA","On","Toronto","http://humber.ca"
"Sidwell Friends School","US","DC","Washington","http://www.sidwell.edu"
"Valley Lutheran High School","US","MI","Saginaw",""
"Lapeer West High School","US","MI","Lapeer",""
"Ohlone College","US","CA","Fremont","http://www.ohlone.edu"
"Mariemont High School","US","OH","Cincinnati",""
"Art Institute of Washington","US","VA","Arlington","http://www.aiw.artinstitutes.edu/index.asp?ref=1"
"Asheville Buncombe Technical Community College","US","NC","Asheville","http://www.abtech.edu"
"Cibola High School","US","NM","Albuquerque",""
"Lone Oak High School","US","KY","Paducah",""
"Allen D. Nease High School","US","FL","St. Augustine","http://www-nhs.stjohns.k12.fl.us/"
"Wittenberg University","US","OH","Springfield","http://www.wittenberg.edu"
"St. Thomas Aquinas High School","US","OH","Louisville","http://www.aquinas-knights.com"
"Franciscan University of Steubenville","US","OH","Steubenville","http://www.franciscan.edu"
"Gadsden State Community College","US","AL","Gadsden",""
"Atlantic Cape Community College","US","NJ","Mays Landing","http://www.atlantic.edu"
"Iowa State University","US","IA","Ames","http://www.iastate.edu"
"Deerfield High School","US","IL","Deerfield","http://www.d113.lake.k12.il.us/dhs/"
"Louisiana State University In","US","LA","Shreveport","http://www.lsus.edu"
"Lehighton Area High School","US","PA","Lehighton","http://www.uslawcenter.com/lasd/"
"Lutheran Collegiate Bible Institute","CA","Sk","Outlook","http://www.lcbi.sk.ca"
"Glenvar High School","US","VA","Salem","http://www.rcs.k12.va.us/glhs/"
"Glynn Academy High School","US","GA","Brunswick","http://www.glynn.k12.ga.us/GA/"
"Lewis and Clark High School","US","WA","Vancouver","http://www.vansd.org/servlet/page?_pageid=3633,3738,3851,3756&_dad=vsdportal&_schema=VSDPORTAL"
"Magnolia High School","US","TX","Magnolia","http://www.magnoliaisd.org"
"University of North Texas","US","TX","Denton","http://www.unt.edu"
"Hillcrest Christian School","US","CA","Granada Hills","http://hillcrestchristianschool.org"
"Mayfair High School","US","CA","Lakewood",""
"Bay High School","US","MS","Bay Saint Louis",""
"Olean High School","US","NY","Olean","http://www.oleanschools.org"
"California State University","US","MA","Fullerton",""
"Wisconsin Lutheran High School","US","WI","Milwaukee",""
"Pingree School","US","MA","South Hamilton","http://www.pingree.org"
"Dalhousie Regional High School","CA","Nb","Dalhousie","http://drhs.nbed.nb.ca/"
"Front Range Community College","US","CO","Fort Collins","http://www.frontrange.edu"
"Marymount University","US","VA","Arlington","http://www.marymount.edu/"
"St. John Fisher College","US","NY","Rochester","http://www.sjfc.edu/"
"Westchester Community College","US","NY","Valhalla","http://www.sunywcc.edu"
"Mid Michigan Community College","US","MI","Harrison","http://www.midmich.edu"
"High Tech High-La","US","CA","Lake Balboa",""
"Hatzic Secondary School","CA","Bc","Mission","http://hss.sd75.mission.bc.ca/"
"Adrian High School","US","MI","Adrian","http://www.adrian.k12.mi.us/Schools/AHS/AHS_Page/Main.htm"
"Davis High School","US","CA","Davis","http://dhs.djusd.k12.ca.us/"
"Hackley School","US","NY","Tarrytown","http://www.hackleyschool.org"
"Truman High School","US","MO","Independence","http://www.indep.k12.mo.us/truman.html"
"Andrew Jackson Fundamental Magnet High School","US","LA","Chalmette","http://www.stbernard.k12.la.us/ajhs/index.shtml"
"Richland Community College","US","TX","Dallas",""
"Smith's Hill High School","AU","Nsw","Wollongong","http://www.smithshill-h.schools.nsw.edu.au"
"Marine Academy of Science and Technology","US","NJ","Sandy Hook","http://www.mast.mcvsd.org"
"United Township High School","US","IL","East Moline",""
"Central Valley High School","US","WA","Spokane Valley",""
"Michigan Lutheran Seminary","US","MI","Saginaw",""
"Auburn University","US","AL","Montgomery",""
"West Virginia University","US","WV","Morgantown","http://www.wvu.edu"
"Collège du Sacré-coeur","CA","Qc","Sherbrooke","http://www.college-sacre-coeur.qc.ca/"
"St. Xavier High School","US","OH","Cincinnati","http://www.stxavier.org/"
"Litchfield High School","US","CT","Litchfield","http://www.litchfieldschools.org/lhs/lhs.html"
"Tarrant County College","US","TX","Hurst",""
"Thomas Jefferson High School","US","WA","Auburn","http://schools.fwps.org/tj"
"H-b Woodlawn Program","US","VA","Arlington","http://www.arlington.k12.va.us/schools/woodlawn/index.html"
"Sir Winston Churchill Collegiate and Vocational Institute","CA","On","Thunder Bay","http://swc.lhbe.edu.on.ca/"
"Brooklyn Technical High School","US","NY","Brooklyn","http://www.bthsnews.org"
"Haltom High School","US","TX","Haltom City",""
"Sydney Girls High School","AU","Nsw","Sydney","http://www.sghs.nsw.edu.au"
"Walkerville Collegiate Institute","CA","On","Windsor",""
"Delta College","US","MI","University Center","http://www.delta.edu"
"Walled Lake Western High School","US","MI","Walled Lake",""
"Northern Valley Regional High School","US","NJ","Demarest","http://www.nvnet.org/nvhs/dem/"
"East Jessamine High School","US","KY","Nicholasville","http://www.jessamine.k12.ky.us/ejhs"
"Texas A&M University","US","TX","Commerce","http://www7.tamu-commerce.edu/"
"Churchville-Chili High School","US","NY","Churchville",""
"Madison Southern High School","US","KY","Berea",""
"University of Toronto Schools","CA","On","Toronto","http://www.uts.oise.utoronto.ca"
"Nepean High School","CA","On","Ottawa",""
"St. Ignatius College Prep","US","IL","Chicago","http://www.ignatius.org/"
"Harding High School","US","MN","St. Paul",""
"Hopkinton High School","US","MA","Hopkinton","http://hopkinton.k12.ma.us"
"Kentwood High School","US","WA","Covington","http://www.kent.k12.wa.us/KSD/KW/"
"New Mexico State University","US","NM","Las Cruces","http://www.nmsu.edu"
"Lake Erie College","US","OH","Painesville","http://www.lec.edu"
"Monte Vista High School","US","CA","Danville",""
"Greeley West High School","US","CO","Greeley","http://www.west.greeleyschools.org"
"University of Puerto Rico, Mayaguez Campus","US","PR","Mayaguez","http://www.uprm.edu"
"Timpview High School","US","UT","Provo",""
"Huntington North High School","US","IN","Huntington",""
"University of Texas","US","TX","Austin",""
"Henry W. Grady High School","US","GA","Atlanta","http://www.gradyhighschool.org"
"Decatur High School","US","WA","Federal Way","http://www.fwsd.wednet.edu/decatur/"
"Bethpage High School","US","NY","Bethpage",""
"Tallwood High School","US","VA","Virginia Beach",""
"Oceana High School","US","CA","Pacifica","http://oceana.juhsd.k12.ca.us/"
"Holcomb High School","US","KS","Holcomb",""
"Tusculum College","US","TN","Greeneville","http://www.tusculum.edu/"
"Resurrection Catholic Secondary School","CA","On","Kitchener","http://resurrection.wcdsb.edu.on.ca/"
"Lakeside High School","US","GA","Evans","http://www.lhspanthers.com"
"Johnson Central High School","US","KY","Paintsville","http://johnson.k12.ky.us"
"Fashion Institute of Technology","US","NY","New York",""
"River Ridge High School","US","FL","New Port Richey",""
"Gardendale High School","US","AL","Gardendale",""
"Riverside Community College","US","CA","Riverside",""
"Archer School for Girls","US","CA","Los Angeles",""
"Lakewood High School","US","CA","Lakewood","http://www.lakewoodhigh.com"
"Chaparral High School","US","CA","Temecula","http://chs.tvusd.k12.ca.us/"
"Sophia University","JP","Tkyo","Tokyo",""
"Morris Community High School","US","IL","Morris","http://www.mchs.grundy.k12.il.us"
